state,month,year,number,date
Maranhao,Novembro,2000,12,1/1/2000
Maranhao,Novembro,2001,12,1/1/2001
Maranhao,Novembro,2002,12,1/1/2002
Maranhao,Novembro,2003,12,1/1/2003
Maranhao,Novembro,2004,12,1/1/2004
Maranhao,Novembro,2005,12,1/1/2005
Maranhao,Novembro,2006,12,1/1/2006
Maranhao,Novembro,2007,12,1/1/2007
Maranhao,Novembro,2008,12,1/1/2008
Maranhao,Novembro,2009,12,1/1/2009
Maranhao,Novembro,2010,12,1/1/2010
Maranhao,Novembro,2011,12,1/1/2011
Maranhao,Novembro,2012,12,1/1/2012
Maranhao,Novembro,2013,12,1/1/2013
Maranhao,Novembro,2014,12,1/1/2014
Maranhao,Novembro,2015,12,1/1/2015
Maranhao,Novembro,2016,12,1/1/2016
Maranhao,Novembro,2017,12,1/1/2017
Maranhao,Dezembro,1998,12,1/1/1998
Maranhao,Dezembro,1999,12,1/1/1999
Maranhao,Dezembro,2000,12,1/1/2000
Maranhao,Dezembro,2001,12,1/1/2001
Maranhao,Dezembro,2002,12,1/1/2002
Maranhao,Dezembro,2003,12,1/1/2003
Maranhao,Dezembro,2004,12,1/1/2004
Maranhao,Dezembro,2005,12,1/1/2005
Maranhao,Dezembro,2006,12,1/1/2006
Maranhao,Dezembro,2007,12,1/1/2007
Maranhao,Dezembro,2008,12,1/1/2008
Maranhao,Dezembro,2009,12,1/1/2009
Maranhao,Dezembro,2010,12,1/1/2010
Maranhao,Dezembro,2011,12.661,1/1/2011
Maranhao,Dezembro,2012,12.812,1/1/2012
Maranhao,Dezembro,2013,13,1/1/2013
Maranhao,Dezembro,2014,13,1/1/2014
Maranhao,Dezembro,2015,13,1/1/2015
Maranhao,Dezembro,2016,13,1/1/2016
Mato Grosso,Janeiro,1999,13,1/1/1999
Mato Grosso,Janeiro,2000,13,1/1/2000
Mato Grosso,Janeiro,2001,13,1/1/2001
Mato Grosso,Janeiro,2002,13,1/1/2002
Mato Grosso,Janeiro,2003,13,1/1/2003
Mato Grosso,Janeiro,2004,13,1/1/2004
Mato Grosso,Janeiro,2005,13,1/1/2005
Mato Grosso,Janeiro,2006,13,1/1/2006
Mato Grosso,Janeiro,2007,13,1/1/2007
Mato Grosso,Janeiro,2008,13,1/1/2008
Mato Grosso,Janeiro,2009,13,1/1/2009
Mato Grosso,Janeiro,2010,13,1/1/2010
Mato Grosso,Janeiro,2011,13,1/1/2011
Mato Grosso,Janeiro,2012,13,1/1/2012
Mato Grosso,Janeiro,2013,13,1/1/2013
Mato Grosso,Janeiro,2014,13,1/1/2014
Mato Grosso,Janeiro,2015,13,1/1/2015
Mato Grosso,Janeiro,2016,13,1/1/2016
Mato Grosso,Janeiro,2017,13,1/1/2017
Mato Grosso,Fevereiro,1999,13,1/1/1999
Mato Grosso,Fevereiro,2000,13,1/1/2000
Mato Grosso,Fevereiro,2001,13,1/1/2001
Mato Grosso,Fevereiro,2002,13,1/1/2002
Mato Grosso,Fevereiro,2003,13,1/1/2003
Mato Grosso,Fevereiro,2004,13,1/1/2004
Mato Grosso,Fevereiro,2005,13,1/1/2005
Mato Grosso,Fevereiro,2006,13,1/1/2006
Mato Grosso,Fevereiro,2007,13,1/1/2007
Mato Grosso,Fevereiro,2008,13,1/1/2008
Mato Grosso,Fevereiro,2009,13,1/1/2009
Mato Grosso,Fevereiro,2010,13,1/1/2010
Mato Grosso,Fevereiro,2011,13,1/1/2011
Mato Grosso,Fevereiro,2012,13,1/1/2012
Mato Grosso,Fevereiro,2013,13,1/1/2013
Mato Grosso,Fevereiro,2014,13,1/1/2014
Mato Grosso,Fevereiro,2015,13,1/1/2015
Mato Grosso,Fevereiro,2016,13,1/1/2016
Mato Grosso,Fevereiro,2017,13,1/1/2017
Mato Grosso,Março,1999,13,1/1/1999
Mato Grosso,Março,2000,13,1/1/2000
Mato Grosso,Março,2001,13,1/1/2001
Mato Grosso,Março,2002,13,1/1/2002
Mato Grosso,Março,2003,13,1/1/2003
Mato Grosso,Março,2004,13,1/1/2004
Mato Grosso,Março,2005,13,1/1/2005
Mato Grosso,Março,2006,13,1/1/2006
Mato Grosso,Março,2007,13,1/1/2007
Mato Grosso,Março,2008,13,1/1/2008
Mato Grosso,Março,2009,13,1/1/2009
Mato Grosso,Março,2010,13,1/1/2010
Mato Grosso,Março,2011,13,1/1/2011
Mato Grosso,Março,2012,13,1/1/2012
Mato Grosso,Março,2013,13,1/1/2013
Mato Grosso,Março,2014,13,1/1/2014
Mato Grosso,Março,2015,13,1/1/2015
Mato Grosso,Março,2016,13.05,1/1/2016
Mato Grosso,Março,2017,13.055,1/1/2017
Mato Grosso,Abril,1999,13.603,1/1/1999
Mato Grosso,Abril,2000,13.972,1/1/2000
Mato Grosso,Abril,2001,14,1/1/2001
Mato Grosso,Abril,2002,14,1/1/2002
Mato Grosso,Abril,2003,14,1/1/2003
Mato Grosso,Abril,2004,14,1/1/2004
Mato Grosso,Abril,2005,14,1/1/2005
Mato Grosso,Abril,2006,14,1/1/2006
Mato Grosso,Abril,2007,14,1/1/2007
Mato Grosso,Abril,2008,14,1/1/2008
Mato Grosso,Abril,2009,14,1/1/2009
Mato Grosso,Abril,2010,14,1/1/2010
Mato Grosso,Abril,2011,14,1/1/2011
Mato Grosso,Abril,2012,14,1/1/2012
Mato Grosso,Abril,2013,14,1/1/2013
Mato Grosso,Abril,2014,14,1/1/2014
Mato Grosso,Abril,2015,14,1/1/2015
Mato Grosso,Abril,2016,14,1/1/2016
Mato Grosso,Abril,2017,14,1/1/2017
Mato Grosso,Maio,1999,14,1/1/1999
Mato Grosso,Maio,2000,14,1/1/2000
Mato Grosso,Maio,2001,14,1/1/2001
Mato Grosso,Maio,2002,14,1/1/2002
Mato Grosso,Maio,2003,14,1/1/2003
Mato Grosso,Maio,2004,14,1/1/2004
Mato Grosso,Maio,2005,14,1/1/2005
Mato Grosso,Maio,2006,14,1/1/2006
Mato Grosso,Maio,2007,14,1/1/2007
Mato Grosso,Maio,2008,14,1/1/2008
Mato Grosso,Maio,2009,14,1/1/2009
Mato Grosso,Maio,2010,14,1/1/2010
Mato Grosso,Maio,2011,14,1/1/2011
Mato Grosso,Maio,2012,14,1/1/2012
Mato Grosso,Maio,2013,14,1/1/2013
Mato Grosso,Maio,2014,14,1/1/2014
Mato Grosso,Maio,2015,14,1/1/2015
Mato Grosso,Maio,2016,14,1/1/2016
Mato Grosso,Maio,2017,14,1/1/2017
Mato Grosso,Junho,1998,14,1/1/1998
Mato Grosso,Junho,1999,14,1/1/1999
Mato Grosso,Junho,2000,14,1/1/2000
Mato Grosso,Junho,2001,14,1/1/2001
Mato Grosso,Junho,2002,14,1/1/2002
Mato Grosso,Junho,2003,14,1/1/2003
Mato Grosso,Junho,2004,14,1/1/2004
Mato Grosso,Junho,2005,14,1/1/2005
Mato Grosso,Junho,2006,14,1/1/2006
Mato Grosso,Junho,2007,14,1/1/2007
Mato Grosso,Junho,2008,14,1/1/2008
Mato Grosso,Junho,2009,14,1/1/2009
Mato Grosso,Junho,2010,14,1/1/2010
Mato Grosso,Junho,2011,14,1/1/2011
Mato Grosso,Junho,2012,14,1/1/2012
Mato Grosso,Junho,2013,14,1/1/2013
Mato Grosso,Junho,2014,14,1/1/2014
Mato Grosso,Junho,2015,14,1/1/2015
Mato Grosso,Junho,2016,14,1/1/2016
Mato Grosso,Junho,2017,14,1/1/2017
Mato Grosso,Julho,1998,14.086,1/1/1998
Mato Grosso,Julho,1999,14.352,1/1/1999
Mato Grosso,Julho,2000,14.453,1/1/2000
Mato Grosso,Julho,2001,14.59,1/1/2001
Mato Grosso,Julho,2002,14.608,1/1/2002
Mato Grosso,Julho,2003,14.825,1/1/2003
Mato Grosso,Julho,2004,15,1/1/2004
Mato Grosso,Julho,2005,15,1/1/2005
Mato Grosso,Julho,2006,15,1/1/2006
Mato Grosso,Julho,2007,15,1/1/2007
Mato Grosso,Julho,2008,15,1/1/2008
Mato Grosso,Julho,2009,15,1/1/2009
Mato Grosso,Julho,2010,15,1/1/2010
Mato Grosso,Julho,2011,15,1/1/2011
Mato Grosso,Julho,2012,15,1/1/2012
Mato Grosso,Julho,2013,15,1/1/2013
Mato Grosso,Julho,2014,15,1/1/2014
Mato Grosso,Julho,2015,15,1/1/2015
Mato Grosso,Julho,2016,15,1/1/2016
Mato Grosso,Julho,2017,15,1/1/2017
Mato Grosso,Agosto,1998,15,1/1/1998
Mato Grosso,Agosto,1999,15,1/1/1999
Mato Grosso,Agosto,2000,15,1/1/2000
Mato Grosso,Agosto,2001,15,1/1/2001
Mato Grosso,Agosto,2002,15,1/1/2002
Mato Grosso,Agosto,2003,15,1/1/2003
Mato Grosso,Agosto,2004,15,1/1/2004
Mato Grosso,Agosto,2005,15,1/1/2005
Mato Grosso,Agosto,2006,15,1/1/2006
Mato Grosso,Agosto,2007,15,1/1/2007
Mato Grosso,Agosto,2008,15,1/1/2008
Mato Grosso,Agosto,2009,15,1/1/2009
Mato Grosso,Agosto,2010,15,1/1/2010
Mato Grosso,Agosto,2011,15,1/1/2011
Mato Grosso,Agosto,2012,15,1/1/2012
Mato Grosso,Agosto,2013,15,1/1/2013
Mato Grosso,Agosto,2014,15,1/1/2014
Mato Grosso,Agosto,2015,15,1/1/2015
Mato Grosso,Agosto,2016,15,1/1/2016
Mato Grosso,Agosto,2017,15,1/1/2017
Mato Grosso,Setembro,1998,15,1/1/1998
Mato Grosso,Setembro,1999,15,1/1/1999
Mato Grosso,Setembro,2000,15,1/1/2000
Mato Grosso,Setembro,2001,15,1/1/2001
Mato Grosso,Setembro,2002,15,1/1/2002
Mato Grosso,Setembro,2003,15,1/1/2003
Mato Grosso,Setembro,2004,15,1/1/2004
Mato Grosso,Setembro,2005,15,1/1/2005
Mato Grosso,Setembro,2006,15,1/1/2006
Mato Grosso,Setembro,2007,15,1/1/2007
Mato Grosso,Setembro,2008,15,1/1/2008
Mato Grosso,Setembro,2009,15,1/1/2009
Mato Grosso,Setembro,2010,15,1/1/2010
Mato Grosso,Setembro,2011,15,1/1/2011
Mato Grosso,Setembro,2012,15,1/1/2012
Mato Grosso,Setembro,2013,15,1/1/2013
Mato Grosso,Setembro,2014,15,1/1/2014
Mato Grosso,Setembro,2015,15,1/1/2015
Mato Grosso,Setembro,2016,15,1/1/2016
Mato Grosso,Setembro,2017,15,1/1/2017
Mato Grosso,Outubro,1998,15,1/1/1998
Mato Grosso,Outubro,1999,15.406,1/1/1999
Mato Grosso,Outubro,2000,15.664,1/1/2000
Mato Grosso,Outubro,2001,15.79,1/1/2001
Mato Grosso,Outubro,2002,16,1/1/2002
Mato Grosso,Outubro,2003,16,1/1/2003
Mato Grosso,Outubro,2004,16,1/1/2004
Mato Grosso,Outubro,2005,16,1/1/2005
Mato Grosso,Outubro,2006,16,1/1/2006
Mato Grosso,Outubro,2007,16,1/1/2007
Mato Grosso,Outubro,2008,16,1/1/2008
Mato Grosso,Outubro,2009,16,1/1/2009
Mato Grosso,Outubro,2010,16,1/1/2010
Mato Grosso,Outubro,2011,16,1/1/2011
Mato Grosso,Outubro,2012,16,1/1/2012
Mato Grosso,Outubro,2013,16,1/1/2013
Mato Grosso,Outubro,2014,16,1/1/2014
Mato Grosso,Outubro,2015,16,1/1/2015
Mato Grosso,Outubro,2016,16,1/1/2016
Mato Grosso,Outubro,2017,16,1/1/2017
Mato Grosso,Novembro,1998,16,1/1/1998
Mato Grosso,Novembro,1999,16,1/1/1999
Mato Grosso,Novembro,2000,16,1/1/2000
Mato Grosso,Novembro,2001,16,1/1/2001
Mato Grosso,Novembro,2002,16,1/1/2002
Mato Grosso,Novembro,2003,16,1/1/2003
Mato Grosso,Novembro,2004,16,1/1/2004
Mato Grosso,Novembro,2005,16,1/1/2005
Mato Grosso,Novembro,2006,16,1/1/2006
Mato Grosso,Novembro,2007,16,1/1/2007
Mato Grosso,Novembro,2008,16,1/1/2008
Mato Grosso,Novembro,2009,16,1/1/2009
Mato Grosso,Novembro,2010,16,1/1/2010
Mato Grosso,Novembro,2011,16,1/1/2011
Mato Grosso,Novembro,2012,16,1/1/2012
Mato Grosso,Novembro,2013,16,1/1/2013
Mato Grosso,Novembro,2014,16,1/1/2014
Mato Grosso,Novembro,2015,16,1/1/2015
Mato Grosso,Novembro,2016,16,1/1/2016
Mato Grosso,Novembro,2017,16,1/1/2017
Mato Grosso,Dezembro,1998,16,1/1/1998
Mato Grosso,Dezembro,1999,16,1/1/1999
Mato Grosso,Dezembro,2000,16,1/1/2000
Mato Grosso,Dezembro,2001,16,1/1/2001
Mato Grosso,Dezembro,2002,16,1/1/2002
Mato Grosso,Dezembro,2003,16,1/1/2003
Mato Grosso,Dezembro,2004,16,1/1/2004
Mato Grosso,Dezembro,2005,16,1/1/2005
Mato Grosso,Dezembro,2006,16,1/1/2006
Mato Grosso,Dezembro,2007,16,1/1/2007
Mato Grosso,Dezembro,2008,17,1/1/2008
Mato Grosso,Dezembro,2009,17,1/1/2009
Mato Grosso,Dezembro,2010,17,1/1/2010
Mato Grosso,Dezembro,2011,17,1/1/2011
Mato Grosso,Dezembro,2012,17,1/1/2012
Mato Grosso,Dezembro,2013,17,1/1/2013
Mato Grosso,Dezembro,2014,17,1/1/2014
Mato Grosso,Dezembro,2015,17,1/1/2015
Mato Grosso,Dezembro,2016,17,1/1/2016
Mato Grosso,Janeiro,1999,17,1/1/1999
Mato Grosso,Janeiro,2000,17,1/1/2000
Mato Grosso,Janeiro,2001,17,1/1/2001
Mato Grosso,Janeiro,2002,17,1/1/2002
Mato Grosso,Janeiro,2003,17,1/1/2003
Mato Grosso,Janeiro,2004,17,1/1/2004
Mato Grosso,Janeiro,2005,17,1/1/2005
Mato Grosso,Janeiro,2006,17,1/1/2006
Mato Grosso,Janeiro,2007,17,1/1/2007
Mato Grosso,Janeiro,2008,17,1/1/2008
Mato Grosso,Janeiro,2009,17,1/1/2009
Mato Grosso,Janeiro,2010,17,1/1/2010
Mato Grosso,Janeiro,2011,17,1/1/2011
Mato Grosso,Janeiro,2012,17,1/1/2012
Mato Grosso,Janeiro,2013,17,1/1/2013
Mato Grosso,Janeiro,2014,17,1/1/2014
Mato Grosso,Janeiro,2015,17,1/1/2015
Mato Grosso,Janeiro,2016,17,1/1/2016
Mato Grosso,Janeiro,2017,17,1/1/2017
Mato Grosso,Fevereiro,1999,17,1/1/1999
Mato Grosso,Fevereiro,2000,17,1/1/2000
Mato Grosso,Fevereiro,2001,17,1/1/2001
Mato Grosso,Fevereiro,2002,17,1/1/2002
Mato Grosso,Fevereiro,2003,17,1/1/2003
Mato Grosso,Fevereiro,2004,17,1/1/2004
Mato Grosso,Fevereiro,2005,17,1/1/2005
Mato Grosso,Fevereiro,2006,17,1/1/2006
Mato Grosso,Fevereiro,2007,17,1/1/2007
Mato Grosso,Fevereiro,2008,18,1/1/2008
Mato Grosso,Fevereiro,2009,18,1/1/2009
Mato Grosso,Fevereiro,2010,18,1/1/2010
Mato Grosso,Fevereiro,2011,18,1/1/2011
Mato Grosso,Fevereiro,2012,18,1/1/2012
Mato Grosso,Fevereiro,2013,18,1/1/2013
Mato Grosso,Fevereiro,2014,18,1/1/2014
Mato Grosso,Fevereiro,2015,18,1/1/2015
Mato Grosso,Fevereiro,2016,18,1/1/2016
Mato Grosso,Fevereiro,2017,18,1/1/2017
Mato Grosso,Março,1999,18,1/1/1999
Mato Grosso,Março,2000,18,1/1/2000
Mato Grosso,Março,2001,18,1/1/2001
Mato Grosso,Março,2002,18,1/1/2002
Mato Grosso,Março,2003,18,1/1/2003
Mato Grosso,Março,2004,18,1/1/2004
Mato Grosso,Março,2005,18,1/1/2005
Mato Grosso,Março,2006,18,1/1/2006
Mato Grosso,Março,2007,18,1/1/2007
Mato Grosso,Março,2008,18,1/1/2008
Mato Grosso,Março,2009,18,1/1/2009
Mato Grosso,Março,2010,18,1/1/2010
Mato Grosso,Março,2011,18,1/1/2011
Mato Grosso,Março,2012,18,1/1/2012
Mato Grosso,Março,2013,18,1/1/2013
Mato Grosso,Março,2014,18,1/1/2014
Mato Grosso,Março,2015,18,1/1/2015
Mato Grosso,Março,2016,18,1/1/2016
Mato Grosso,Março,2017,18,1/1/2017
Mato Grosso,Abril,1999,18,1/1/1999
Mato Grosso,Abril,2000,18,1/1/2000
Mato Grosso,Abril,2001,18,1/1/2001
Mato Grosso,Abril,2002,18,1/1/2002
Mato Grosso,Abril,2003,18,1/1/2003
Mato Grosso,Abril,2004,18,1/1/2004
Mato Grosso,Abril,2005,18,1/1/2005
Mato Grosso,Abril,2006,18,1/1/2006
Mato Grosso,Abril,2007,18,1/1/2007
Mato Grosso,Abril,2008,18,1/1/2008
Mato Grosso,Abril,2009,18,1/1/2009
Mato Grosso,Abril,2010,18,1/1/2010
Mato Grosso,Abril,2011,18,1/1/2011
Mato Grosso,Abril,2012,18,1/1/2012
Mato Grosso,Abril,2013,18,1/1/2013
Mato Grosso,Abril,2014,18,1/1/2014
Mato Grosso,Abril,2015,18,1/1/2015
Mato Grosso,Abril,2016,18,1/1/2016
Mato Grosso,Abril,2017,18,1/1/2017
Mato Grosso,Maio,1999,18,1/1/1999
Mato Grosso,Maio,2000,18,1/1/2000
Mato Grosso,Maio,2001,18,1/1/2001
Mato Grosso,Maio,2002,18,1/1/2002
Mato Grosso,Maio,2003,18,1/1/2003
Mato Grosso,Maio,2004,18,1/1/2004
Mato Grosso,Maio,2005,18,1/1/2005
Mato Grosso,Maio,2006,18,1/1/2006
Mato Grosso,Maio,2007,18,1/1/2007
Mato Grosso,Maio,2008,18,1/1/2008
Mato Grosso,Maio,2009,18,1/1/2009
Mato Grosso,Maio,2010,18,1/1/2010
Mato Grosso,Maio,2011,18,1/1/2011
Mato Grosso,Maio,2012,18,1/1/2012
Mato Grosso,Maio,2013,18.13,1/1/2013
Mato Grosso,Maio,2014,18.366,1/1/2014
Mato Grosso,Maio,2015,18.566,1/1/2015
Mato Grosso,Maio,2016,19,1/1/2016
Mato Grosso,Maio,2017,19,1/1/2017
Mato Grosso,Junho,1998,19,1/1/1998
Mato Grosso,Junho,1999,19,1/1/1999
Mato Grosso,Junho,2000,19,1/1/2000
Mato Grosso,Junho,2001,19,1/1/2001
Mato Grosso,Junho,2002,19,1/1/2002
Mato Grosso,Junho,2003,19,1/1/2003
Mato Grosso,Junho,2004,19,1/1/2004
Mato Grosso,Junho,2005,19,1/1/2005
Mato Grosso,Junho,2006,19,1/1/2006
Mato Grosso,Junho,2007,19,1/1/2007
Mato Grosso,Junho,2008,19,1/1/2008
Mato Grosso,Junho,2009,19,1/1/2009
Mato Grosso,Junho,2010,19,1/1/2010
Mato Grosso,Junho,2011,19,1/1/2011
Mato Grosso,Junho,2012,19,1/1/2012
Mato Grosso,Junho,2013,19,1/1/2013
Mato Grosso,Junho,2014,19,1/1/2014
Mato Grosso,Junho,2015,19,1/1/2015
Mato Grosso,Junho,2016,19,1/1/2016
Mato Grosso,Junho,2017,19,1/1/2017
Mato Grosso,Julho,1998,19,1/1/1998
Mato Grosso,Julho,1999,19,1/1/1999
Mato Grosso,Julho,2000,19,1/1/2000
Mato Grosso,Julho,2001,19,1/1/2001
Mato Grosso,Julho,2002,19,1/1/2002
Mato Grosso,Julho,2003,19,1/1/2003
Mato Grosso,Julho,2004,19,1/1/2004
Mato Grosso,Julho,2005,19,1/1/2005
Mato Grosso,Julho,2006,19,1/1/2006
Mato Grosso,Julho,2007,19,1/1/2007
Mato Grosso,Julho,2008,19,1/1/2008
Mato Grosso,Julho,2009,19,1/1/2009
Mato Grosso,Julho,2010,19,1/1/2010
Mato Grosso,Julho,2011,19,1/1/2011
Mato Grosso,Julho,2012,19,1/1/2012
Mato Grosso,Julho,2013,19,1/1/2013
Mato Grosso,Julho,2014,19,1/1/2014
Mato Grosso,Julho,2015,19,1/1/2015
Mato Grosso,Julho,2016,19,1/1/2016
Mato Grosso,Julho,2017,20,1/1/2017
Mato Grosso,Agosto,1998,20,1/1/1998
Mato Grosso,Agosto,1999,20,1/1/1999
Mato Grosso,Agosto,2000,20,1/1/2000
Mato Grosso,Agosto,2001,20,1/1/2001
Mato Grosso,Agosto,2002,20,1/1/2002
Mato Grosso,Agosto,2003,20,1/1/2003
Mato Grosso,Agosto,2004,20,1/1/2004
Mato Grosso,Agosto,2005,20,1/1/2005
Mato Grosso,Agosto,2006,20,1/1/2006
Mato Grosso,Agosto,2007,20,1/1/2007
Mato Grosso,Agosto,2008,20,1/1/2008
Mato Grosso,Agosto,2009,20,1/1/2009
Mato Grosso,Agosto,2010,20,1/1/2010
Mato Grosso,Agosto,2011,20,1/1/2011
Mato Grosso,Agosto,2012,20,1/1/2012
Mato Grosso,Agosto,2013,20,1/1/2013
Mato Grosso,Agosto,2014,20,1/1/2014
Mato Grosso,Agosto,2015,20,1/1/2015
Mato Grosso,Agosto,2016,20,1/1/2016
Mato Grosso,Agosto,2017,20,1/1/2017
Mato Grosso,Setembro,1998,20,1/1/1998
Mato Grosso,Setembro,1999,20,1/1/1999
Mato Grosso,Setembro,2000,20,1/1/2000
Mato Grosso,Setembro,2001,20,1/1/2001
Mato Grosso,Setembro,2002,20,1/1/2002
Mato Grosso,Setembro,2003,20,1/1/2003
Mato Grosso,Setembro,2004,20,1/1/2004
Mato Grosso,Setembro,2005,20,1/1/2005
Mato Grosso,Setembro,2006,20,1/1/2006
Mato Grosso,Setembro,2007,20,1/1/2007
Mato Grosso,Setembro,2008,20,1/1/2008
Mato Grosso,Setembro,2009,20,1/1/2009
Mato Grosso,Setembro,2010,20,1/1/2010
Mato Grosso,Setembro,2011,20,1/1/2011
Mato Grosso,Setembro,2012,20,1/1/2012
Mato Grosso,Setembro,2013,20,1/1/2013
Mato Grosso,Setembro,2014,20,1/1/2014
Mato Grosso,Setembro,2015,20,1/1/2015
Mato Grosso,Setembro,2016,20,1/1/2016
Mato Grosso,Setembro,2017,20,1/1/2017
Mato Grosso,Outubro,1998,20,1/1/1998
Mato Grosso,Outubro,1999,20,1/1/1999
Mato Grosso,Outubro,2000,20,1/1/2000
Mato Grosso,Outubro,2001,20.551,1/1/2001
Mato Grosso,Outubro,2002,21,1/1/2002
Mato Grosso,Outubro,2003,21,1/1/2003
Mato Grosso,Outubro,2004,21,1/1/2004
Mato Grosso,Outubro,2005,21,1/1/2005
Mato Grosso,Outubro,2006,21,1/1/2006
Mato Grosso,Outubro,2007,21,1/1/2007
Mato Grosso,Outubro,2008,21,1/1/2008
Mato Grosso,Outubro,2009,21,1/1/2009
Mato Grosso,Outubro,2010,21,1/1/2010
Mato Grosso,Outubro,2011,21,1/1/2011
Mato Grosso,Outubro,2012,21,1/1/2012
Mato Grosso,Outubro,2013,21,1/1/2013
Mato Grosso,Outubro,2014,21,1/1/2014
Mato Grosso,Outubro,2015,21,1/1/2015
Mato Grosso,Outubro,2016,21,1/1/2016
Mato Grosso,Outubro,2017,21,1/1/2017
Mato Grosso,Novembro,1998,21,1/1/1998
Mato Grosso,Novembro,1999,21,1/1/1999
Mato Grosso,Novembro,2000,21,1/1/2000
Mato Grosso,Novembro,2001,21,1/1/2001
Mato Grosso,Novembro,2002,21,1/1/2002
Mato Grosso,Novembro,2003,21,1/1/2003
Mato Grosso,Novembro,2004,21,1/1/2004
Mato Grosso,Novembro,2005,21,1/1/2005
Mato Grosso,Novembro,2006,21,1/1/2006
Mato Grosso,Novembro,2007,21,1/1/2007
Mato Grosso,Novembro,2008,21,1/1/2008
Mato Grosso,Novembro,2009,21,1/1/2009
Mato Grosso,Novembro,2010,21,1/1/2010
Mato Grosso,Novembro,2011,21,1/1/2011
Mato Grosso,Novembro,2012,21,1/1/2012
Mato Grosso,Novembro,2013,21,1/1/2013
Mato Grosso,Novembro,2014,21,1/1/2014
Mato Grosso,Novembro,2015,21,1/1/2015
Mato Grosso,Novembro,2016,21,1/1/2016
Mato Grosso,Novembro,2017,21,1/1/2017
Mato Grosso,Dezembro,1998,21,1/1/1998
Mato Grosso,Dezembro,1999,21,1/1/1999
Mato Grosso,Dezembro,2000,21,1/1/2000
Mato Grosso,Dezembro,2001,21,1/1/2001
Mato Grosso,Dezembro,2002,21,1/1/2002
Mato Grosso,Dezembro,2003,22,1/1/2003
Mato Grosso,Dezembro,2004,22,1/1/2004
Mato Grosso,Dezembro,2005,22,1/1/2005
Mato Grosso,Dezembro,2006,22,1/1/2006
Mato Grosso,Dezembro,2007,22,1/1/2007
Mato Grosso,Dezembro,2008,22,1/1/2008
Mato Grosso,Dezembro,2009,22,1/1/2009
Mato Grosso,Dezembro,2010,22,1/1/2010
Mato Grosso,Dezembro,2011,22,1/1/2011
Mato Grosso,Dezembro,2012,22,1/1/2012
Mato Grosso,Dezembro,2013,22,1/1/2013
Mato Grosso,Dezembro,2014,22,1/1/2014
Mato Grosso,Dezembro,2015,22,1/1/2015
Mato Grosso,Dezembro,2016,22,1/1/2016
Minas Gerais,Janeiro,1999,22,1/1/1999
Minas Gerais,Janeiro,2000,22,1/1/2000
Minas Gerais,Janeiro,2001,22,1/1/2001
Minas Gerais,Janeiro,2002,22,1/1/2002
Minas Gerais,Janeiro,2003,22,1/1/2003
Minas Gerais,Janeiro,2004,22,1/1/2004
Minas Gerais,Janeiro,2005,22,1/1/2005
Minas Gerais,Janeiro,2006,22,1/1/2006
Minas Gerais,Janeiro,2007,22,1/1/2007
Minas Gerais,Janeiro,2008,22,1/1/2008
Minas Gerais,Janeiro,2009,22,1/1/2009
Minas Gerais,Janeiro,2010,22,1/1/2010
Minas Gerais,Janeiro,2011,22,1/1/2011
Minas Gerais,Janeiro,2012,22,1/1/2012
Minas Gerais,Janeiro,2013,22,1/1/2013
Minas Gerais,Janeiro,2014,22,1/1/2014
Minas Gerais,Janeiro,2015,22,1/1/2015
Minas Gerais,Janeiro,2016,22,1/1/2016
Minas Gerais,Janeiro,2017,22,1/1/2017
Minas Gerais,Fevereiro,1999,22,1/1/1999
Minas Gerais,Fevereiro,2000,22,1/1/2000
Minas Gerais,Fevereiro,2001,22,1/1/2001
Minas Gerais,Fevereiro,2002,22,1/1/2002
Minas Gerais,Fevereiro,2003,22,1/1/2003
Minas Gerais,Fevereiro,2004,22,1/1/2004
Minas Gerais,Fevereiro,2005,22,1/1/2005
Minas Gerais,Fevereiro,2006,22,1/1/2006
Minas Gerais,Fevereiro,2007,22,1/1/2007
Minas Gerais,Fevereiro,2008,22,1/1/2008
Minas Gerais,Fevereiro,2009,22,1/1/2009
Minas Gerais,Fevereiro,2010,23,1/1/2010
Minas Gerais,Fevereiro,2011,23,1/1/2011
Minas Gerais,Fevereiro,2012,23,1/1/2012
Minas Gerais,Fevereiro,2013,23,1/1/2013
Minas Gerais,Fevereiro,2014,23,1/1/2014
Minas Gerais,Fevereiro,2015,23,1/1/2015
Minas Gerais,Fevereiro,2016,23,1/1/2016
Minas Gerais,Fevereiro,2017,23,1/1/2017
Minas Gerais,Março,1999,23,1/1/1999
Minas Gerais,Março,2000,23,1/1/2000
Minas Gerais,Março,2001,23,1/1/2001
Minas Gerais,Março,2002,23,1/1/2002
Minas Gerais,Março,2003,23,1/1/2003
Minas Gerais,Março,2004,23,1/1/2004
Minas Gerais,Março,2005,23,1/1/2005
Minas Gerais,Março,2006,23,1/1/2006
Minas Gerais,Março,2007,23,1/1/2007
Minas Gerais,Março,2008,23,1/1/2008
Minas Gerais,Março,2009,23,1/1/2009
Minas Gerais,Março,2010,23,1/1/2010
Minas Gerais,Março,2011,23,1/1/2011
Minas Gerais,Março,2012,23,1/1/2012
Minas Gerais,Março,2013,23,1/1/2013
Minas Gerais,Março,2014,23,1/1/2014
Minas Gerais,Março,2015,23,1/1/2015
Minas Gerais,Março,2016,23,1/1/2016
Minas Gerais,Março,2017,23,1/1/2017
